"","Season","Team","name","pass.att","pass.comp","passyds","pass.tds","rush.att","rushyds","rushtds","recept","recyds","rec.tds","games","total.tds"
"33845","2014","IND","A.Luck",46,25,354,4,2,5,0,0,0,0,1,4
"33846","2014","IND","S.Brown",0,0,0,0,0,0,0,0,0,0,1,0
"33847","2014","IND","D.Allen",0,0,0,0,0,0,0,4,48,1,1,1
"33848","2014","IND","T.Hilton",0,0,0,0,0,0,0,3,71,1,1,1
"33849","2014","IND","H.Nicks",0,0,0,0,0,0,0,3,44,0,1,0
"33850","2014","IND","D.Herron",0,0,0,0,8,10,0,1,4,0,1,0
"33851","2014","IND","R.Wayne",0,0,0,0,0,0,0,4,70,1,1,1
"33852","2014","IND","T.Richardson",0,0,0,0,7,33,0,2,9,0,1,0
"33853","2014","IND","A.Vinatieri",0,0,0,0,0,0,0,0,0,0,1,0
"33854","2014","IND","C.Fleener",0,0,0,0,0,0,0,4,77,1,1,1
"33855","2014","IND","D.Moncrief",0,0,0,0,0,0,0,1,2,0,1,0
"33856","2014","IND","M.Adams",0,0,0,0,0,0,0,0,0,0,1,0
"33857","2014","IND","G.Toler",0,0,0,0,0,0,0,0,0,0,1,0
"33858","2014","IND","B.Werner",0,0,0,0,0,0,0,0,0,0,1,0
"33859","2014","IND","D.Butler",0,0,0,0,0,0,0,0,0,0,1,0
"33860","2014","IND","J.Chapman",0,0,0,0,0,0,0,0,0,0,1,0
"33861","2014","IND","M.Hughes",0,0,0,0,0,0,0,0,0,0,1,0
"33862","2014","IND","J.Newsome",0,0,0,0,0,0,0,0,0,0,1,0
"33863","2014","IND","J.Freeman",0,0,0,0,0,0,0,0,0,0,1,0
"33864","2014","IND","J.Gordy",0,0,0,0,0,0,0,0,0,0,1,0
"33865","2014","IND","D.Jackson",0,0,0,0,0,0,0,0,0,0,1,0
"33866","2014","IND","V.Davis",0,0,0,0,0,0,0,0,0,0,1,0
"33867","2014","IND","Z.Kerr",0,0,0,0,0,0,0,0,0,0,1,0
"33868","2014","IND","A.Studebaker",0,0,0,0,0,0,0,0,0,0,1,0
"33869","2014","IND","R.Jean Francois",0,0,0,0,0,0,0,0,0,0,1,0
"33870","2014","IND","C.Redding",0,0,0,0,0,0,0,0,0,0,1,0
"33871","2014","CIN","J.Hill",0,0,0,0,12,55,0,1,6,0,1,0
"33872","2014","CIN","A.Jones",0,0,0,0,0,0,0,0,0,0,1,0
"33873","2014","CIN","A.Dalton",33,10,86,0,3,8,0,0,0,0,1,0
"33874","2014","CIN","R.Burkhead",0,0,0,0,4,12,0,2,3,0,1,0
"33875","2014","CIN","J.Wright",0,0,0,0,1,13,0,0,0,0,1,0
"33876","2014","CIN","J.Campbell",6,3,7,0,0,0,0,0,0,0,1,0
"33877","2014","CIN","C.Peerman",0,0,0,0,2,-2,0,0,0,0,1,0
"33878","2014","CIN","A.Green",0,0,0,0,0,0,0,3,23,0,1,0
"33879","2014","CIN","J.Gresham",0,0,0,0,0,0,0,3,29,0,1,0
"33880","2014","CIN","V.Rey",0,0,0,0,0,0,0,0,0,0,1,0
"33881","2014","CIN","M.Sanu",0,0,0,0,0,0,0,2,20,0,1,0
"33882","2014","CIN","T.Newman",0,0,0,0,0,0,0,0,0,0,1,0
"33883","2014","CIN","G.Little",0,0,0,0,0,0,0,1,8,0,1,0
"33884","2014","CIN","K.Brock",0,0,0,0,0,0,0,1,4,0,1,0
"33885","2014","CIN","B.Tate",0,0,0,0,0,0,0,0,0,0,1,0
"33886","2014","CIN","M.Nugent",0,0,0,0,0,0,0,0,0,0,1,0
"33887","2014","CIN","E.Lamur",0,0,0,0,0,0,0,0,0,0,1,0
"33888","2014","CIN","N.Johnson",0,0,0,0,0,0,0,0,0,0,1,0
"33889","2014","CIN","G.Iloka",0,0,0,0,0,0,0,0,0,0,1,0
"33890","2014","CIN","R.Nelson",0,0,0,0,0,0,0,0,0,0,1,0
"33891","2014","CIN","B.Thompson",0,0,0,0,0,0,0,0,0,0,1,0
"33892","2014","CIN","C.Dunlap",0,0,0,0,0,0,0,0,0,0,1,0
"33893","2014","CIN","D.Still",0,0,0,0,0,0,0,0,0,0,1,0
"33894","2014","CIN","D.Peko",0,0,0,0,0,0,0,0,0,0,1,0
"33895","2014","CIN","D.Kirkpatrick",0,0,0,0,0,0,0,0,0,0,1,0
"33896","2014","CIN","W.Gilberry",0,0,0,0,0,0,0,0,0,0,1,0
"33897","2014","CIN","M.Hunt",0,0,0,0,0,0,0,0,0,0,1,0
"33898","2014","CIN","G.Atkins",0,0,0,0,0,0,0,0,0,0,1,0
"33899","2014","CIN","S.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"33900","2014","CLE","J.Leonhard",0,0,0,0,0,0,0,0,0,0,1,0
"33901","2014","CLE","J.Haden",0,0,0,0,0,0,0,0,0,0,1,0
"33902","2014","CLE","T.Gabriel",0,0,0,0,0,0,0,3,31,0,1,0
"33903","2014","CLE","M.Austin",0,0,0,0,0,0,0,5,48,0,1,0
"33904","2014","CLE","B.Tate",0,0,0,0,10,34,1,2,27,0,1,1
"33905","2014","CLE","B.Hoyer",23,15,198,0,4,1,0,0,0,0,1,0
"33906","2014","CLE","I.Crowell",0,0,0,0,12,41,1,0,0,0,1,1
"33907","2014","CLE","T.West",0,0,0,0,26,94,1,0,0,0,1,1
"33908","2014","CLE","M.Moore",0,0,0,0,0,0,0,0,0,0,1,0
"33909","2014","CLE","T.Benjamin",0,0,0,0,0,0,0,3,46,0,1,0
"33910","2014","CLE","G.Barnidge",0,0,0,0,0,0,0,2,46,0,1,0
"33911","2014","CLE","B.Cundiff",0,0,0,0,0,0,0,0,0,0,1,0
"33912","2014","CLE","K.Dansby",0,0,0,0,0,0,0,0,0,0,1,0
"33913","2014","CLE","J.Sheard",0,0,0,0,0,0,0,0,0,0,1,0
"33914","2014","CLE","D.Bryant",0,0,0,0,0,0,0,0,0,0,1,0
"33915","2014","CLE","K.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"33916","2014","CLE","C.Kirksey",0,0,0,0,0,0,0,0,0,0,1,0
"33917","2014","CLE","B.Skrine",0,0,0,0,0,0,0,0,0,0,1,0
"33918","2014","CLE","D.Whitner",0,0,0,0,0,0,0,0,0,0,1,0
"33919","2014","CLE","P.Taylor",0,0,0,0,0,0,0,0,0,0,1,0
"33920","2014","CLE","B.Winn",0,0,0,0,0,0,0,0,0,0,1,0
"33921","2014","CLE","C.Robertson",0,0,0,0,0,0,0,0,0,0,1,0
"33922","2014","CLE","P.Kruger",0,0,0,0,0,0,0,0,0,0,1,0
"33923","2014","CLE","T.Gipson",0,0,0,0,0,0,0,0,0,0,1,0
"33924","2014","BUF","L.McKelvin",0,0,0,0,0,0,0,0,0,0,1,0
"33925","2014","BUF","B.Brown",0,0,0,0,7,35,0,6,65,0,1,0
"33926","2014","BUF","C.Hogan",0,0,0,0,0,0,0,5,57,1,1,1
"33927","2014","BUF","J.Wynn",0,0,0,0,0,0,0,0,0,0,1,0
"33928","2014","BUF","R.Woods",0,0,0,0,0,0,0,6,52,0,1,0
"33929","2014","BUF","F.Jackson",0,0,0,0,3,10,0,4,39,0,1,0
"33930","2014","BUF","F.Summers",0,0,0,0,1,1,0,1,2,0,1,0
"33931","2014","BUF","A.Dixon",0,0,0,0,9,62,0,0,0,0,1,0
"33932","2014","BUF","D.Carpenter",0,0,0,0,0,0,0,0,0,0,1,0
"33933","2014","BUF","K.Orton",48,29,259,1,2,3,0,0,0,0,1,1
"33934","2014","BUF","N.Bradham",0,0,0,0,0,0,0,0,0,0,1,0
"33935","2014","BUF","M.Dareus",0,0,0,0,0,0,0,0,0,0,1,0
"33936","2014","BUF","S.Watkins",0,0,0,0,0,0,0,4,27,0,1,0
"33937","2014","BUF","K.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"33938","2014","BUF","M.Lawson",0,0,0,0,0,0,0,0,0,0,1,0
"33939","2014","BUF","S.Chandler",0,0,0,0,0,0,0,3,17,0,1,0
"33940","2014","BUF","M.Goodwin",0,0,0,0,0,0,0,0,0,0,1,0
"33941","2014","BUF","D.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"33942","2014","BUF","P.Brown",0,0,0,0,0,0,0,0,0,0,1,0
"33943","2014","BUF","B.Spikes",0,0,0,0,0,0,0,0,0,0,1,0
"33944","2014","BUF","J.Hughes",0,0,0,0,0,0,0,0,0,0,1,0
"33945","2014","BUF","D.Searcy",0,0,0,0,0,0,0,0,0,0,1,0
"33946","2014","BUF","S.Gilmore",0,0,0,0,0,0,0,0,0,0,1,0
"33947","2014","BUF","A.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"33948","2014","BUF","Ma.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"33949","2014","BUF","C.Graham",0,0,0,0,0,0,0,0,0,0,1,0
"33950","2014","BUF","K.Rivers",0,0,0,0,0,0,0,0,0,0,1,0
"33951","2014","BUF","S.Charles",0,0,0,0,0,0,0,0,0,0,1,0
"33952","2014","KC","K.Davis",0,0,0,0,4,1,0,1,5,0,1,0
"33953","2014","KC","D.Bowe",0,0,0,0,0,0,0,8,93,0,1,0
"33954","2014","KC","C.Owens",0,0,0,0,0,0,0,0,0,0,1,0
"33955","2014","KC","D.Thomas",0,0,0,0,1,3,0,0,0,0,1,0
"33956","2014","KC","J.Charles",0,0,0,0,15,98,1,3,20,0,1,1
"33957","2014","KC","J.Hemingway",0,0,0,0,0,0,0,1,6,0,1,0
"33958","2014","KC","A.Smith",29,17,177,0,4,25,1,0,0,0,1,1
"33959","2014","KC","A.Jenkins",0,0,0,0,0,0,0,1,27,0,1,0
"33960","2014","KC","A.Fasano",0,0,0,0,0,0,0,1,7,0,1,0
"33961","2014","KC","T.Kelce",0,0,0,0,0,0,0,2,19,0,1,0
"33962","2014","KC","C.Santos",0,0,0,0,0,0,0,0,0,0,1,0
"33963","2014","KC","S.Smith",0,0,0,0,0,0,0,0,0,0,1,0
"33964","2014","KC","J.Johnson",0,0,0,0,0,0,0,0,0,0,1,0
"33965","2014","KC","R.Parker",0,0,0,0,0,0,0,0,0,0,1,0
"33966","2014","KC","E.Berry",0,0,0,0,0,0,0,0,0,0,1,0
"33967","2014","KC","H.Abdullah",0,0,0,0,0,0,0,0,0,0,1,0
"33968","2014","KC","A.Bailey",0,0,0,0,0,0,0,0,0,0,1,0
"33969","2014","KC","J.Howard",0,0,0,0,0,0,0,0,0,0,1,0
"33970","2014","KC","K.Coleman",0,0,0,0,0,0,0,0,0,0,1,0
"33971","2014","KC","J.Mauga",0,0,0,0,0,0,0,0,0,0,1,0
"33972","2014","KC","J.Houston",0,0,0,0,0,0,0,0,0,0,1,0
"33973","2014","KC","D.Poe",0,0,0,0,0,0,0,0,0,0,1,0
"33974","2014","KC","T.Hali",0,0,0,0,0,0,0,0,0,0,1,0
"33975","2014","KC","K.Vickerson",0,0,0,0,0,0,0,0,0,0,1,0
"33976","2014","KC","A.Sherman",0,0,0,0,0,0,0,0,0,0,1,0
"33977","2014","DET","N.Suh",0,0,0,0,0,0,0,0,0,0,1,0
"33978","2014","DET","J.Bell",0,0,0,0,10,44,0,2,37,0,1,0
"33979","2014","DET","J.Ross",0,0,0,0,0,0,0,1,5,0,1,0
"33980","2014","DET","T.Riddick",0,0,0,0,3,0,0,2,5,1,1,1
"33981","2014","DET","R.Bush",0,0,0,0,4,20,0,1,5,0,1,0
"33982","2014","DET","M.Stafford",40,25,280,2,2,-1,0,0,0,0,1,2
"33983","2014","DET","S.Martin",2,2,27,0,0,0,0,0,0,0,1,0
"33984","2014","DET","E.Ansah",0,0,0,0,0,0,0,0,0,0,1,0
"33985","2014","DET","G.Tate",0,0,0,0,0,0,0,11,109,0,1,0
"33986","2014","DET","C.Johnson",0,0,0,0,0,0,0,7,113,1,1,1
"33987","2014","DET","J.Collins",0,0,0,0,0,0,0,2,30,0,1,0
"33988","2014","DET","M.Prater",0,0,0,0,0,0,0,0,0,0,1,0
"33989","2014","DET","I.Abdul-Quddus",0,0,0,0,0,0,0,1,3,0,1,0
"33990","2014","DET","D.Carey",0,0,0,0,0,0,0,0,0,0,1,0
"33991","2014","DET","D.Levy",0,0,0,0,0,0,0,0,0,0,1,0
"33992","2014","DET","G.Quin",0,0,0,0,0,0,0,0,0,0,1,0
"33993","2014","DET","J.Ihedigbo",0,0,0,0,0,0,0,0,0,0,1,0
"33994","2014","DET","D.Slay",0,0,0,0,0,0,0,0,0,0,1,0
"33995","2014","DET","J.Bynes",0,0,0,0,0,0,0,0,0,0,1,0
"33996","2014","DET","R.Mathis",0,0,0,0,0,0,0,0,0,0,1,0
"33997","2014","DET","T.Whitehead",0,0,0,0,0,0,0,0,0,0,1,0
"33998","2014","DET","C.Vaughn",0,0,0,0,0,0,0,0,0,0,1,0
"33999","2014","DET","D.Tapp",0,0,0,0,0,0,0,0,0,0,1,0
"34000","2014","DET","D.Taylor",0,0,0,0,0,0,0,0,0,0,1,0
"34001","2014","DET","C.Mosley",0,0,0,0,0,0,0,0,0,0,1,0
"34002","2014","DET","K.Van Noy",0,0,0,0,0,0,0,0,0,0,1,0
"34003","2014","DET","G.Johnson",0,0,0,0,0,0,0,0,0,0,1,0
"34004","2014","DET","A.Palmer",0,0,0,0,0,0,0,0,0,0,1,0
"34005","2014","DET","J.Jones",0,0,0,0,0,0,0,0,0,0,1,0
"34006","2014","MIA","R.Tannehill",38,27,201,1,2,0,0,0,0,0,1,1
"34007","2014","MIA","Dn.Thomas",0,0,0,0,5,14,0,0,0,0,1,0
"34008","2014","MIA","J.Landry",0,0,0,0,1,-8,0,7,53,0,1,0
"34009","2014","MIA","D.Williams",0,0,0,0,7,34,0,3,27,0,1,0
"34010","2014","MIA","L.Miller",0,0,0,0,4,10,0,1,-4,0,1,0
"34011","2014","MIA","C.Sturgis",0,0,0,0,0,0,0,0,0,0,1,0
"34012","2014","MIA","M.Wallace",0,0,0,0,0,0,0,5,51,1,1,1
"34013","2014","MIA","B.Gibson",0,0,0,0,0,0,0,2,20,0,1,0
"34014","2014","MIA","C.Clay",0,0,0,0,0,0,0,7,45,0,1,0
"34015","2014","MIA","R.Matthews",0,0,0,0,0,0,0,1,14,0,1,0
"34016","2014","MIA","B.Hartline",0,0,0,0,0,0,0,1,1,0,1,0
"34017","2014","MIA","E.Mitchell",0,0,0,0,0,0,0,0,0,0,1,0
"34018","2014","MIA","D.Jordan",0,0,0,0,0,0,0,0,0,0,1,0
"34019","2014","MIA","W.Aikens",0,0,0,0,0,0,0,0,0,0,1,0
"34020","2014","MIA","J.Jenkins",0,0,0,0,0,0,0,0,0,0,1,0
"34021","2014","MIA","L.Delmas",0,0,0,0,0,0,0,0,0,0,1,0
"34022","2014","MIA","K.Misi",0,0,0,0,0,0,0,0,0,0,1,0
"34023","2014","MIA","R.Jones",0,0,0,0,0,0,0,0,0,0,1,0
"34024","2014","MIA","J.Taylor",0,0,0,0,0,0,0,0,0,0,1,0
"34025","2014","MIA","R.Starks",0,0,0,0,0,0,0,0,0,0,1,0
"34026","2014","MIA","O.Vernon",0,0,0,0,0,0,0,0,0,0,1,0
"34027","2014","MIA","C.Finnegan",0,0,0,0,0,0,0,0,0,0,1,0
"34028","2014","MIA","C.Wake",0,0,0,0,0,0,0,0,0,0,1,0
"34029","2014","MIA","P.Wheeler",0,0,0,0,0,0,0,0,0,0,1,0
"34030","2014","MIA","B.Grimes",0,0,0,0,0,0,0,0,0,0,1,0
"34031","2014","MIA","J.Odrick",0,0,0,0,0,0,0,0,0,0,1,0
"34032","2014","MIA","J.Trusnik",0,0,0,0,0,0,0,0,0,0,1,0
"34033","2014","MIA","D.Shelby",0,0,0,0,0,0,0,0,0,0,1,0
"34034","2014","JAC","A.Sanders",0,0,0,0,0,0,0,1,10,0,1,0
"34035","2014","JAC","B.Bortles",37,22,290,0,3,3,0,0,0,0,1,0
"34036","2014","JAC","D.Robinson",0,0,0,0,15,60,2,2,10,0,1,2
"34037","2014","JAC","J.Evans",0,0,0,0,0,0,0,0,0,0,1,0
"34038","2014","JAC","R.Davis",0,0,0,0,0,0,0,0,0,0,1,0
"34039","2014","JAC","A.Hurns",0,0,0,0,0,0,0,1,9,0,1,0
"34040","2014","JAC","J.Todman",0,0,0,0,2,6,0,3,27,0,1,0
"34041","2014","JAC","C.Harbor",0,0,0,0,0,0,0,3,28,0,1,0
"34042","2014","JAC","C.Shorts",0,0,0,0,0,0,0,5,119,0,1,0
"34043","2014","JAC","A.Robinson",0,0,0,0,0,0,0,5,60,0,1,0
"34044","2014","JAC","M.Lee",0,0,0,0,0,0,0,1,13,0,1,0
"34045","2014","JAC","T.Gerhart",0,0,0,0,4,2,0,0,0,0,1,0
"34046","2014","JAC","D.Gratz",0,0,0,0,0,0,0,0,0,0,1,0
"34047","2014","JAC","N.Jacobs",0,0,0,0,0,0,0,1,14,0,1,0
"34048","2014","JAC","T.Smith",0,0,0,0,0,0,0,0,0,0,1,0
"34049","2014","JAC","S.Marks",0,0,0,0,0,0,0,0,0,0,1,0
"34050","2014","JAC","S.Martin",0,0,0,0,0,0,0,0,0,0,1,0
"34051","2014","JAC","J.Scobee",0,0,0,0,0,0,0,0,0,0,1,0
"34052","2014","JAC","D.McCray",0,0,0,0,0,0,0,0,0,0,1,0
"34053","2014","JAC","J.Thomas",0,0,0,0,0,0,0,0,0,0,1,0
"34054","2014","JAC","C.Clemons",0,0,0,0,0,0,0,0,0,0,1,0
"34055","2014","JAC","J.Cyprien",0,0,0,0,0,0,0,0,0,0,1,0
"34056","2014","JAC","R.Bryant",0,0,0,0,0,0,0,0,0,0,1,0
"34057","2014","JAC","D.Watson",0,0,0,0,0,0,0,0,0,0,1,0
"34058","2014","JAC","G.Hayes",0,0,0,0,0,0,0,0,0,0,1,0
"34059","2014","JAC","R.Miller",0,0,0,0,0,0,0,0,0,0,1,0
"34060","2014","JAC","C.Smith",0,0,0,0,0,0,0,0,0,0,1,0
"34061","2014","JAC","A.Jones",0,0,0,0,0,0,0,0,0,0,1,0
"34062","2014","JAC","T.Alualu",0,0,0,0,0,0,0,0,0,0,1,0
"34063","2014","JAC","L.Bowanko",0,0,0,0,0,0,0,0,0,0,1,0
"34064","2014","DAL","C.Beasley",0,0,0,0,0,0,0,1,11,0,1,0
"34065","2014","DAL","B.Church",0,0,0,0,0,0,0,0,0,0,1,0
"34066","2014","DAL","D.Harris",0,0,0,0,1,-2,0,0,0,0,1,0
"34067","2014","DAL","D.Murray",0,0,0,0,19,100,0,6,31,0,1,0
"34068","2014","DAL","J.Witten",0,0,0,0,0,0,0,5,33,1,1,1
"34069","2014","DAL","L.Dunbar",0,0,0,0,0,0,0,2,7,0,1,0
"34070","2014","DAL","T.Romo",27,20,246,3,0,0,0,0,0,0,1,3
"34071","2014","DAL","J.Randle",0,0,0,0,7,56,1,0,0,0,1,1
"34072","2014","DAL","B.Weeden",1,1,8,0,3,-3,0,0,0,0,1,0
"34073","2014","DAL","D.Bailey",0,0,0,0,0,0,0,0,0,0,1,0
"34074","2014","DAL","G.Escobar",0,0,0,0,0,0,0,1,14,0,1,0
"34075","2014","DAL","D.Bryant",0,0,0,0,0,0,0,6,158,2,1,2
"34076","2014","DAL","A.Hitchens",0,0,0,0,0,0,0,0,0,0,1,0
"34077","2014","DAL","B.Carr",0,0,0,0,0,0,0,0,0,0,1,0
"34078","2014","DAL","S.Moore",0,0,0,0,0,0,0,0,0,0,1,0
"34079","2014","DAL","A.Spencer",0,0,0,0,0,0,0,0,0,0,1,0
"34080","2014","DAL","J.Wilcox",0,0,0,0,0,0,0,0,0,0,1,0
"34081","2014","DAL","J.Mincey",0,0,0,0,0,0,0,0,0,0,1,0
"34082","2014","DAL","O.Scandrick",0,0,0,0,0,0,0,0,0,0,1,0
"34083","2014","DAL","B.Carter",0,0,0,0,0,0,0,0,0,0,1,0
"34084","2014","DAL","K.Smith",0,0,0,0,0,0,0,0,0,0,1,0
"34085","2014","DAL","K.Wilber",0,0,0,0,0,0,0,0,0,0,1,0
"34086","2014","DAL","T.McClain",0,0,0,0,0,0,0,0,0,0,1,0
"34087","2014","DAL","N.Hayden",0,0,0,0,0,0,0,0,0,0,1,0
"34088","2014","DAL","C.Lawrence",0,0,0,0,0,0,0,0,0,0,1,0
"34089","2014","DAL","J.Crawford",0,0,0,0,0,0,0,0,0,0,1,0
"34090","2014","DAL","H.Melton",0,0,0,0,0,0,0,0,0,0,1,0
"34091","2014","DAL","D.Lawrence",0,0,0,0,0,0,0,0,0,0,1,0
"34092","2014","DAL","G.Selvie",0,0,0,0,0,0,0,0,0,0,1,0
"34093","2014","DAL","J.Heath",0,0,0,0,0,0,0,0,0,0,1,0
"34094","2014","DAL","C.Spillman",0,0,0,0,0,0,0,0,0,0,1,0
"34095","2014","NO","D.Brees",47,28,292,3,2,7,0,0,0,0,1,3
"34096","2014","NO","C.Jordan",0,0,0,0,0,0,0,0,0,0,1,0
"34097","2014","NO","B.Cooks",0,0,0,0,0,0,0,5,90,1,1,1
"34098","2014","NO","T.Cadet",0,0,0,0,2,9,0,3,18,0,1,0
"34099","2014","NO","M.Ingram",0,0,0,0,27,120,0,3,19,0,1,0
"34100","2014","NO","K.Stills",0,0,0,0,0,0,0,3,26,0,1,0
"34101","2014","NO","R.Humber",0,0,0,0,0,0,0,0,0,0,1,0
"34102","2014","NO","C.Lofton",0,0,0,0,0,0,0,0,0,0,1,0
"34103","2014","NO","E.Lorig",0,0,0,0,0,0,0,1,14,0,1,0
"34104","2014","NO","J.Graham",0,0,0,0,0,0,0,10,76,2,1,2
"34105","2014","NO","B.Watson",0,0,0,0,0,0,0,1,13,0,1,0
"34106","2014","NO","M.Colston",0,0,0,0,0,0,0,2,36,0,1,0
"34107","2014","NO","S.Graham",0,0,0,0,0,0,0,0,0,0,1,0
"34108","2014","NO","A.Hicks",0,0,0,0,0,0,0,0,0,0,1,0
"34109","2014","NO","R.Bush",0,0,0,0,0,0,0,0,0,0,1,0
"34110","2014","NO","C.White",0,0,0,0,0,0,0,0,0,0,1,0
"34111","2014","NO","P.Haralson",0,0,0,0,0,0,0,0,0,0,1,0
"34112","2014","NO","K.Vaccaro",0,0,0,0,0,0,0,0,0,0,1,0
"34113","2014","NO","P.Robinson",0,0,0,0,0,0,0,0,0,0,1,0
"34114","2014","NO","B.Bunkley",0,0,0,0,0,0,0,0,0,0,1,0
"34115","2014","NO","T.Walker",0,0,0,0,0,0,0,0,0,0,1,0
"34116","2014","NO","J.Galette",0,0,0,0,0,0,0,0,0,0,1,0
"34117","2014","NO","B.Deaderick",0,0,0,0,0,0,0,0,0,0,1,0
"34118","2014","NO","J.Jenkins",0,0,0,0,0,0,0,0,0,0,1,0
"34119","2014","NO","J.Goodwin",0,0,0,0,0,0,0,0,0,0,1,0
"34120","2014","SF","C.Kaepernick",32,14,210,1,4,24,0,0,0,0,1,1
"34121","2014","SF","C.Borland",0,0,0,0,0,0,0,0,0,0,1,0
"34122","2014","SF","P.Cox",0,0,0,0,0,0,0,0,0,0,1,0
"34123","2014","SF","B.Ellington",0,0,0,0,0,0,0,0,0,0,1,0
"34124","2014","SF","C.Hyde",0,0,0,0,4,36,1,0,0,0,1,1
"34125","2014","SF","F.Gore",0,0,0,0,23,81,1,1,2,0,1,1
"34126","2014","SF","B.Miller",0,0,0,0,1,3,0,0,0,0,1,0
"34127","2014","SF","V.Davis",0,0,0,0,0,0,0,1,8,0,1,0
"34128","2014","SF","A.Boldin",0,0,0,0,0,0,0,6,95,1,1,1
"34129","2014","SF","M.Crabtree",0,0,0,0,0,0,0,3,62,0,1,0
"34130","2014","SF","S.Johnson",0,0,0,0,0,0,0,3,43,0,1,0
"34131","2014","SF","P.Dawson",0,0,0,0,0,0,0,0,0,0,1,0
"34132","2014","SF","T.Brock",0,0,0,0,0,0,0,0,0,0,1,0
"34133","2014","SF","E.Reid",0,0,0,0,0,0,0,0,0,0,1,0
"34134","2014","SF","T.Jerod-Eddie",0,0,0,0,0,0,0,0,0,0,1,0
"34135","2014","SF","M.Wilhoite",0,0,0,0,0,0,0,0,0,0,1,0
"34136","2014","SF","A.Bethea",0,0,0,0,0,0,0,0,0,0,1,0
"34137","2014","SF","A.Lynch",0,0,0,0,0,0,0,0,0,0,1,0
"34138","2014","SF","C.Culliver",0,0,0,0,0,0,0,0,0,0,1,0
"34139","2014","SF","R.McDonald",0,0,0,0,0,0,0,0,0,0,1,0
"34140","2014","SF","J.Smith",0,0,0,0,0,0,0,0,0,0,1,0
"34141","2014","SF","J.Ward",0,0,0,0,0,0,0,0,0,0,1,0
"34142","2014","SF","A.Brooks",0,0,0,0,0,0,0,0,0,0,1,0
"34143","2014","SF","C.Carradine",0,0,0,0,0,0,0,0,0,0,1,0
"34144","2014","SF","Q.Dial",0,0,0,0,0,0,0,0,0,0,1,0
"34145","2014","BAL","J.Flacco",27,16,169,1,3,-2,0,0,0,0,1,1
"34146","2014","BAL","L.Guy",0,0,0,0,0,0,0,0,0,0,1,0
"34147","2014","BAL","K.Juszczyk",0,0,0,0,0,0,0,3,26,0,1,0
"34148","2014","BAL","J.Jones",0,0,0,0,0,0,0,0,0,0,1,0
"34149","2014","BAL","O.Daniels",0,0,0,0,0,0,0,2,20,0,1,0
"34150","2014","BAL","J.Forsett",0,0,0,0,20,112,2,0,0,0,1,2
"34151","2014","BAL","L.Taliaferro",0,0,0,0,3,10,0,0,0,0,1,0
"34152","2014","BAL","T.Smith",0,0,0,0,0,0,0,5,75,1,1,1
"34153","2014","BAL","B.Pierce",0,0,0,0,8,31,0,0,0,0,1,0
"34154","2014","BAL","S.Smith",0,0,0,0,0,0,0,3,17,0,1,0
"34155","2014","BAL","E.Dumervil",0,0,0,0,0,0,0,0,0,0,1,0
"34156","2014","BAL","M.Brown",0,0,0,0,0,0,0,2,18,0,1,0
"34157","2014","BAL","D.Smith",0,0,0,0,0,0,0,0,0,0,1,0
"34158","2014","BAL","T.Jernigan",0,0,0,0,0,0,0,0,0,0,1,0
"34159","2014","BAL","K.Aiken",0,0,0,0,0,0,0,1,13,0,1,0
"34160","2014","BAL","J.Tucker",0,0,0,0,0,0,0,0,0,0,1,0
"34161","2014","BAL","T.Suggs",0,0,0,0,0,0,0,0,0,0,1,0
"34162","2014","BAL","L.Webb",0,0,0,0,0,0,0,0,0,0,1,0
"34163","2014","BAL","C.Mosley",0,0,0,0,0,0,0,0,0,0,1,0
"34164","2014","BAL","M.Elam",0,0,0,0,0,0,0,0,0,0,1,0
"34165","2014","BAL","A.Levine",0,0,0,0,0,0,0,0,0,0,1,0
"34166","2014","BAL","C.Upshaw",0,0,0,0,0,0,0,0,0,0,1,0
"34167","2014","BAL","H.Ngata",0,0,0,0,0,0,0,0,0,0,1,0
"34168","2014","BAL","B.Williams",0,0,0,0,0,0,0,0,0,0,1,0
"34169","2014","BAL","W.Hill",0,0,0,0,0,0,0,0,0,0,1,0
"34170","2014","BAL","D.Gorrer",0,0,0,0,0,0,0,0,0,0,1,0
"34171","2014","BAL","P.McPhee",0,0,0,0,0,0,0,0,0,0,1,0
"34172","2014","BAL","D.Stewart",0,0,0,0,0,0,0,0,0,0,1,0
"34173","2014","BAL","T.Brooks",0,0,0,0,0,0,0,0,0,0,1,0
"34174","2014","BAL","A.McClellan",0,0,0,0,0,0,0,0,0,0,1,0
"34175","2014","BAL","J.Miles",0,0,0,0,0,0,0,0,0,0,1,0
"34176","2014","TEN","L.Washington",0,0,0,0,1,3,0,2,12,1,1,1
"34177","2014","TEN","S.Greene",0,0,0,0,3,5,0,0,0,0,1,0
"34178","2014","TEN","J.McCourty",0,0,0,0,0,0,0,0,0,0,1,0
"34179","2014","TEN","B.Sankey",0,0,0,0,17,58,0,3,19,0,1,0
"34180","2014","TEN","K.Wright",0,0,0,0,1,1,0,4,53,0,1,0
